lat,lon,aod,d2m,t2m,u10,v10,sp,tp,PM25,date,timestamp,month,dayofyear
27.571409,77.655757,1.0717809200286863,297.3938903808594,302.8829040527344,3.309898376464844,0.9344923496246338,97905.9375,0.0006463231984525,26.126474,2023-08-06,2023-08-06,8,218
12.88925,74.853,0.2219519317150116,296.6986389160156,298.9345092773437,2.285118103027344,-1.574947714805603,100780.3515625,0.003380085574463,25.485493,2023-08-06,2023-08-06,8,218
28.207266,76.829265,1.1056849956512451,296.5599060058594,303.1275329589844,4.0127387046813965,0.4983351230621338,96955.6875,0.0002750637650024,34.072906,2023-08-06,2023-08-06,8,218
23.210494,77.425409,2.3705081939697266,294.20318603515625,299.0133056640625,4.488212585449219,0.948064625263214,94689.3203125,0.0005889087333343,22.77798,2023-08-07,2023-08-07,8,219
17.5316895,78.218939,0.7338669300079346,293.4415588378906,298.5027160644531,4.536796569824219,0.2577977478504181,94370.6953125,0.0008074180223047,16.653482,2023-08-07,2023-08-07,8,219
13.0052189,80.2398125,0.8787925839424133,297.0456237792969,304.2571105957031,0.7962775826454163,2.1478939056396484,100492.0859375,8.017382788239047e-05,24.559208,2023-08-07,2023-08-07,8,219
10.681158,78.741746,0.3523765206336975,292.0494689941406,306.0810241699219,3.2242562770843506,-0.6219223141670227,99518.1640625,6.26842120254878e-06,19.884657,2023-08-07,2023-08-07,8,219
10.358535,77.984321,0.6520890593528748,293.96881103515625,302.9906005859375,1.974703788757324,-1.0744776725769043,98301.6640625,0.0005112061044201,18.254799,2023-08-07,2023-08-07,8,219
10.942451,76.978996,0.8268927335739136,294.21807861328125,299.7744445800781,3.489799737930298,1.6848403215408323,96856.6640625,0.0001322088355664,22.44177,2023-08-07,2023-08-07,8,219
16.7143745,74.2426398,2.370521068572998,294.31378173828125,296.6865539550781,3.939262390136719,0.6835382580757141,94457.8203125,0.001857841736637,20.202875,2023-08-07,2023-08-07,8,219
11.9309,79.8027,0.9140246510505676,297.7250671386719,303.7916259765625,0.387545496225357,3.907984733581543,100544.25,3.161281711072661e-05,17.177502,2023-08-07,2023-08-07,8,219
15.351773,75.140726,1.08966326713562,293.4051818847656,296.8135070800781,4.419161319732666,0.9366307258605956,93604.3203125,0.0006793550564907,14.463632,2023-08-07,2023-08-07,8,219
11.06825,79.07033,0.2712467312812805,293.27838134765625,306.1987609863281,2.215751886367798,0.5605728030204773,99849.5,0.0001316442940151,23.289104,2023-08-07,2023-08-07,8,219
28.83526,78.7446,2.2621383666992188,297.6930236816406,302.0954895019531,3.327486991882324,-0.2061508148908615,97312.4140625,0.0010001371847465,25.221958,2023-08-07,2023-08-07,8,219
16.509717,80.612222,1.4457396268844604,295.5595397949219,303.3650207519531,3.400444269180298,-0.2556706666946411,100316.9609375,2.648060763021931e-05,20.69948,2023-08-07,2023-08-07,8,219
12.8777316,80.0834807,0.5069997310638428,296.6168518066406,304.4110107421875,0.9413785338401794,1.9475764036178589,100344.625,0.0001131488534156,31.379557,2023-08-07,2023-08-07,8,219
30.751462,76.762879,0.5842235088348389,297.63043212890625,300.7161865234375,0.7865526676177979,-1.2397202253341677,95122.3671875,0.0026223964523524,37.576534,2023-08-07,2023-08-07,8,219
30.735567,76.775714,0.6144331693649292,297.8976135253906,301.0644836425781,1.113497614860535,-1.2588852643966677,95666.9609375,0.0020964415743947,37.576534,2023-08-07,2023-08-07,8,219
12.864618,79.659968,0.6871194839477539,294.2401428222656,305.2561340332031,1.6133350133895874,0.5430353879928589,99658.0,6.277982174651697e-05,25.128729,2023-08-07,2023-08-07,8,219
28.849399,78.742362,2.839507579803467,297.6930236816406,302.0954895019531,3.327486991882324,-0.2061508148908615,97312.4140625,0.0010001371847465,25.221958,2023-08-07,2023-08-07,8,219
12.9533,80.2357,1.0221693515777588,297.0456237792969,304.2571105957031,0.7962775826454163,2.1478939056396484,100492.0859375,8.017382788239047e-05,24.559208,2023-08-07,2023-08-07,8,219
12.909494,79.131861,1.029577374458313,292.2785339355469,303.8875732421875,2.619560480117798,-0.2275944948196411,97484.25,4.248879849910736e-05,16.574017,2023-08-07,2023-08-07,8,219
11.258242,77.552761,0.7419463396072388,294.7712097167969,301.3121337890625,2.590996026992798,0.7256118655204773,97267.75,0.0008192868554033,17.050505,2023-08-07,2023-08-07,8,219
13.1278,80.2642,1.2373405694961548,296.1988525390625,302.4990234375,2.1708920001983643,0.2022514790296554,97903.5703125,0.0001950359437614,24.968351,2023-08-07,2023-08-07,8,219
8.728442,77.6962,0.2742769420146942,293.6017761230469,303.7773132324219,3.175468683242798,-0.7570541501045227,99473.0390625,0.0002562546869739,17.263758,2023-08-07,2023-08-07,8,219
13.428828,77.731418,1.228743076324463,291.2594909667969,296.4764404296875,3.8346481323242174,-0.2163233309984207,90779.5234375,0.0002463565906509,14.665358,2023-08-07,2023-08-07,8,219
10.798548,79.838212,0.5082069039344788,297.9535827636719,303.5046081542969,0.7521694302558899,3.860743522644043,100650.0390625,9.724683332024142e-05,14.838909,2023-08-07,2023-08-07,8,219
13.0664,80.2112,1.14747953414917,296.7345886230469,304.3566589355469,0.8090136051177979,1.9120131731033323,100454.0,9.249584400095046e-05,26.677942,2023-08-07,2023-08-07,8,219
17.5184,78.278777,1.1858829259872437,293.3724670410156,298.4665832519531,4.632296085357666,0.1517593413591385,94294.90625,0.0007463151123374,16.653482,2023-08-07,2023-08-07,8,219
13.67,79.35,0.8366487622261047,292.4176330566406,302.5312194824219,2.5422494411468506,-0.5946599245071411,96546.4609375,9.766344010131434e-05,20.141148,2023-08-07,2023-08-07,8,219
10.7654824,79.1389968,0.1499414592981338,293.07965087890625,306.5505676269531,2.214042901992798,0.4837906062602997,100095.375,2.3711474568699487e-05,18.274239,2023-08-07,2023-08-07,8,219
11.0328,77.0349,1.0009586811065674,293.83819580078125,299.5759582519531,2.895236015319824,1.7050226926803589,95848.2890625,0.0002247390366392,13.801246,2023-08-07,2023-08-07,8,219
9.865935,78.022669,0.4361575245857239,292.30352783203125,305.2640380859375,1.321261286735535,0.099269114434719,99082.0390625,1.633602187212091e-05,19.986942,2023-08-07,2023-08-07,8,219
11.7637683,79.7499835,0.6573074460029602,296.56768798828125,304.5195617675781,0.6851121783256531,2.817734479904175,100489.8359375,6.309523450909182e-05,20.057407,2023-08-07,2023-08-07,8,219
16.6870449,74.2505872,2.329030990600586,294.03668212890625,296.7966003417969,4.031384944915772,0.7035577893257141,94097.5703125,0.0008785935933701,20.202875,2023-08-07,2023-08-07,8,219
14.816666,74.141003,1.2917684316635132,296.1988525390625,302.4990234375,2.1708920001983643,0.2022514790296554,97903.5703125,0.0001950359437614,26.518202,2023-08-07,2023-08-07,8,219
13.615387,79.40923,1.4662967920303345,293.0876159667969,303.1815185546875,2.4560678005218506,-0.5499821901321411,97626.375,0.0001140516178566,30.671509,2023-08-07,2023-08-07,8,219
16.554731,80.64911,1.312625527381897,295.42388916015625,302.9776611328125,3.4155404567718506,-0.2964421510696411,99907.2109375,3.215484684915282e-05,20.69948,2023-08-07,2023-08-07,8,219
31.0325454,76.5623046,0.7297896146774292,298.04156494140625,300.9070129394531,0.413912683725357,-0.4332422912120819,95670.5390625,0.0023801370989531,29.687265,2023-08-07,2023-08-07,8,219
13.164544,80.26285,0.9569650888442992,296.1988525390625,302.4990234375,2.1708920001983643,0.2022514790296554,97903.5703125,0.0001950359437614,24.968351,2023-08-07,2023-08-07,8,219
30.719859,76.738637,0.7276651263237,297.9772644042969,301.2142333984375,1.024223566055298,-1.0295151472091677,95816.2109375,0.0019082018407061,37.576534,2023-08-07,2023-08-07,8,219
16.536107,80.594233,2.10666561126709,295.5595397949219,303.3650207519531,3.400444269180298,-0.2556706666946411,100316.9609375,2.648060763021931e-05,20.69948,2023-08-07,2023-08-07,8,219
11.875,75.3732,0.3090341985225677,296.6893615722656,299.7129211425781,2.083183526992798,-1.841486096382141,100678.5859375,0.0007440133485943,27.430178,2023-08-07,2023-08-07,8,219
13.20488,79.097889,0.9005709886550903,291.9181213378906,303.3711242675781,2.945366144180298,-0.6268864870071411,96847.2890625,5.434018021333032e-05,27.485132,2023-08-07,2023-08-07,8,219
14.465052,78.824187,2.073304891586304,292.9657897949219,303.6033935546875,4.179985046386719,-0.7141261100769043,98653.5390625,2.723497573242639e-06,22.871557,2023-08-07,2023-08-07,8,219
17.528544,78.286195,1.2770440578460691,293.3724670410156,298.4665832519531,4.632296085357666,0.1517593413591385,94294.90625,0.0007463151123374,16.338242,2023-08-07,2023-08-07,8,219
30.943887,76.801991,0.5922527313232422,297.2372741699219,300.0999755859375,0.6132941842079163,-1.0114487409591677,94231.0703125,0.0027903097216039,35.90282,2023-08-07,2023-08-07,8,219
27.19862,77.92066,0.972342848777771,295.82061767578125,302.1300048828125,4.538261413574219,1.1537939310073853,97861.375,3.670404475997202e-05,17.14562,2023-08-07,2023-08-07,8,219
17.349694,78.451437,0.9789745211601256,293.4989929199219,298.6891784667969,5.109306335449219,0.0600438527762889,94628.6953125,0.0004555553896352,18.521984,2023-08-07,2023-08-07,8,219
10.423417,78.784889,0.3459667861461639,293.2946472167969,305.4636535644531,1.850598931312561,0.0074722371064126,99641.4140625,1.138634979724884e-05,16.562836,2023-08-07,2023-08-07,8,219
13.1662,80.2584,1.162830114364624,296.1988525390625,302.4990234375,2.1708920001983643,0.2022514790296554,97903.5703125,0.0001950359437614,24.968351,2023-08-07,2023-08-07,8,219
8.8787,76.6073,0.4771555364131927,296.9457092285156,299.8752136230469,2.461113214492798,-3.7270658016204834,100989.625,0.000622327090241,21.778372,2023-08-07,2023-08-07,8,219
9.559382,77.948828,0.4285897314548492,292.1866760253906,305.7021789550781,1.404309868812561,0.3036961853504181,99649.8359375,1.7791368009056896e-05,20.696953,2023-08-07,2023-08-07,8,219
12.952707,79.30394,0.7514523863792419,292.3617858886719,304.6232604980469,2.5272347927093506,-0.2570541203022003,98319.6640625,4.48928440164309e-05,24.082582,2023-08-07,2023-08-07,8,219
28.5710274,77.0719006,2.389861583709717,296.3789367675781,302.7159729003906,4.278269290924072,0.7595836520195007,97421.625,0.0001010979467537,33.011944,2023-08-08,2023-08-07,8,220
27.23711,78.01936,2.394866704940796,295.9216613769531,301.97998046875,4.254587650299072,1.4417939186096191,98145.5859375,1.2994197277294006e-05,24.236988,2023-08-08,2023-08-07,8,220
19.0863,72.8888,3.484103441238404,297.6203918457031,300.1712341308594,4.834381103515625,3.2889211177825928,100682.3359375,0.0017287723021581,26.4054,2023-08-08,2023-08-07,8,220
26.912329,70.909168,0.9280603528022766,294.8864440917969,303.6141662597656,4.422841548919678,7.412782192230225,97260.7109375,5.2388611948117614e-05,51.59362,2023-08-08,2023-08-07,8,220
26.506177,77.025989,2.3911521434783936,295.1947021484375,300.9581604003906,4.068918704986572,1.287171483039856,96907.375,9.288776709581724e-06,34.306393,2023-08-08,2023-08-07,8,220
20.94185,86.1151,1.5508742332458496,297.3205871582031,301.7505798339844,2.498036623001098,0.7651176452636719,99782.75,0.0015341863036155,33.676918,2023-08-08,2023-08-07,8,220
30.736056,76.209694,1.5882128477096558,299.0679931640625,302.510986328125,0.7591450810432434,-0.1816597729921341,96744.5390625,0.0008994662202894,32.29593,2023-08-08,2023-08-07,8,220
30.349388,76.366642,1.7812122106552124,298.8675537109375,302.445556640625,1.7166646718978882,0.1284801959991455,97035.7890625,0.0006612922879867,36.746243,2023-08-08,2023-08-07,8,220
29.931624,73.864511,1.1199276447296145,296.4892272949219,304.6064453125,1.987579345703125,2.199036836624145,97751.625,1.1058672271246903e-06,28.690163,2023-08-08,2023-08-07,8,220
29.4723508,77.7194031,2.748793363571167,297.8556823730469,302.0396423339844,2.676584959030152,0.3585827350616455,97092.6640625,0.0007214373908936,36.257343,2023-08-08,2023-08-07,8,220
28.60909,77.0325413,1.312648892402649,296.2433776855469,302.9104919433594,4.289255619049072,0.8571991920471191,97543.8359375,6.160645716590807e-05,33.011944,2023-08-08,2023-08-07,8,220
31.62,74.876512,3.967215061187744,299.4560852050781,303.4696350097656,0.1169331893324852,0.8825898170471191,97172.0390625,0.0004463031946215,36.163334,2023-08-08,2023-08-07,8,220
28.964949,77.278761,1.5371041297912598,296.9197998046875,302.534912109375,4.112050533294678,0.6942353844642639,97316.7109375,0.0001243263686774,35.889046,2023-08-08,2023-08-07,8,220
30.719859,76.738637,2.3851561546325684,298.3875732421875,301.9740295410156,1.1569722890853882,-1.4228301048278809,95993.0,0.0015522293979302,39.64866,2023-08-08,2023-08-07,8,220
28.3153,76.9143,2.391101121902466,295.8201904296875,302.5682678222656,4.252349853515625,0.9765839576721193,97073.0390625,2.1985186322126538e-05,36.9378,2023-08-08,2023-08-07,8,220
29.61075,74.283608,1.2706148624420166,295.9915771484375,304.7470703125,2.587270021438598,2.131043672561645,97715.2109375,5.001973590879061e-07,31.08658,2023-08-08,2023-08-07,8,220
26.215415,73.070156,2.332820415496826,296.0688781738281,300.7565002441406,4.055490970611572,4.424256801605225,97771.0,0.0011074024951085,40.97829,2023-08-08,2023-08-07,8,220
30.233011,74.907758,0.8635414242744446,297.0789794921875,304.5865173339844,1.897206664085388,1.453065037727356,97524.5390625,0.0001252195070264,32.15239,2023-08-08,2023-08-07,8,220
19.047,72.8746,1.7455602884292605,297.6702880859375,300.173828125,5.456451416015625,3.6806042194366455,100737.25,0.001758474856615,26.4054,2023-08-08,2023-08-07,8,220
28.296139,74.961696,0.930111050605774,294.5748291015625,302.8570251464844,5.595571041107178,5.031230926513672,96657.7109375,2.2834476567368256e-06,34.059406,2023-08-08,2023-08-07,8,220
28.207266,76.829265,2.3914809226989746,295.7012939453125,302.4701232910156,4.256906986236572,1.124085545539856,97003.0859375,4.239457666699309e-06,38.2349,2023-08-08,2023-08-07,8,220
28.710508,77.249485,2.3931679725646973,296.7041320800781,302.6397399902344,4.297597408294678,0.6976533532142639,97463.375,9.101513569476084e-05,32.286808,2023-08-08,2023-08-07,8,220
28.685382,77.453839,2.392883062362671,296.8131103515625,302.5882263183594,4.066518306732178,0.5811982750892639,97471.1640625,0.0002002831315621,33.619446,2023-08-08,2023-08-07,8,220
28.6603346,77.3572563,2.3918678760528564,296.7373352050781,302.6319885253906,4.153106689453125,0.6084606647491455,97478.5390625,0.0001765946362866,33.168575,2023-08-08,2023-08-07,8,220
28.47272,77.482,2.280775785446167,296.7131042480469,302.579345703125,3.975413084030152,0.6002412438392639,97567.375,0.0001677942782407,27.118412,2023-08-08,2023-08-07,8,220
20.48891,85.84768,2.303473949432373,297.5903625488281,302.058837890625,2.168935060501098,0.7016003131866455,99956.25,0.0008997544064186,33.618782,2023-08-08,2023-08-07,8,220
28.018792,73.292658,0.9859344363212584,294.3078918457031,303.926513671875,4.284210205078125,6.34251070022583,97365.875,5.001973590879061e-07,30.731483,2023-08-08,2023-08-07,8,220
21.6439,85.599355,1.3148772716522217,295.4625244140625,298.8667907714844,1.9333032369613647,0.1823847293853759,94445.1171875,0.0002577000705059,29.66622,2023-08-09,2023-08-07,8,221
25.771061,73.340227,1.6610867977142334,296.1745910644531,300.7284240722656,3.358229875564575,3.1960160732269287,97944.1875,0.0011507598683238,33.56193,2023-08-09,2023-08-07,8,221
22.08815,82.13737,2.38934588432312,295.9040832519531,300.974853515625,2.5505313873291016,0.2799595892429352,97286.0234375,0.0004858319007325,23.166986,2023-08-09,2023-08-07,8,221
34.066206,74.81982,0.1525595486164093,290.8686218261719,295.730712890625,0.2779076993465423,0.0292271766811609,81524.1484375,0.0001842450728872,25.25556,2023-08-09,2023-08-07,8,221
24.588397,76.172782,2.1662182807922363,295.4089660644531,300.0838928222656,3.530104875564575,1.3310256004333496,96901.0234375,0.0004469114646781,27.128624,2023-08-09,2023-08-07,8,221
